7/31/2010 7:36 PM	45%
7/31/2010 8:06 PM	48%
7/31/2010 8:36 PM	48%
7/31/2010 9:06 PM	61%
7/31/2010 9:36 PM	61%
7/31/2010 10:06 PM	69%
7/31/2010 10:36 PM	69%
7/31/2010 11:06 PM	73%
7/31/2010 11:36 PM	73%
8/1/2010 12:06 AM	73%
8/1/2010 12:36 AM	73%
8/1/2010 1:06 AM	73%
8/1/2010 1:36 AM	73%
8/1/2010 2:06 AM	83%
8/1/2010 2:36 AM	83%
8/1/2010 3:06 AM	83%
8/1/2010 3:36 AM	83%
8/1/2010 4:06 AM	83%
8/1/2010 4:36 AM	83%
8/1/2010 5:06 AM	88%
8/1/2010 5:36 AM	88%
8/1/2010 6:06 AM	88%
8/1/2010 6:36 AM	88%
8/1/2010 7:06 AM	78%
8/1/2010 7:36 AM	78%
8/1/2010 8:06 AM	78%
8/1/2010 8:36 AM	78%
8/1/2010 9:06 AM	78%
8/1/2010 9:36 AM	78%
8/1/2010 10:06 AM	66%
8/1/2010 10:36 AM	66%
8/1/2010 11:06 AM	58%
8/1/2010 11:36 AM	58%
8/1/2010 12:06 PM	55%
8/1/2010 12:36 PM	55%
8/1/2010 1:06 PM	52%
8/1/2010 1:36 PM	52%
8/1/2010 2:06 PM	49%
8/1/2010 2:36 PM	49%
8/1/2010 3:06 PM	49%
8/1/2010 3:36 PM	49%
8/1/2010 4:06 PM	46%
8/1/2010 4:36 PM	46%
8/1/2010 5:06 PM	52%
8/1/2010 5:36 PM	52%
8/1/2010 6:06 PM	55%
8/1/2010 6:36 PM	55%
8/1/2010 7:06 PM	62%
8/1/2010 7:36 PM	62%
8/1/2010 8:06 PM	66%
8/1/2010 8:36 PM	66%
8/1/2010 9:06 PM	70%
8/1/2010 9:36 PM	70%
8/1/2010 10:06 PM	79%
8/1/2010 10:36 PM	79%
8/1/2010 11:06 PM	83%
8/1/2010 11:36 PM	83%
8/2/2010 12:06 AM	89%
8/2/2010 12:36 AM	89%
8/2/2010 1:06 AM	83%
8/2/2010 1:36 AM	83%
8/2/2010 2:06 AM	89%
8/2/2010 2:36 AM	89%
8/2/2010 3:06 AM	94%
8/2/2010 3:36 AM	94%
8/2/2010 4:06 AM	94%
8/2/2010 4:36 AM	94%
8/2/2010 5:06 AM	94%
8/2/2010 5:36 AM	94%
8/2/2010 6:06 AM	100%
8/2/2010 6:36 AM	100%
8/2/2010 7:06 AM	94%
8/2/2010 7:36 AM	94%
8/2/2010 8:06 AM	94%
8/2/2010 8:36 AM	94%
8/2/2010 9:06 AM	83%
8/2/2010 9:36 AM	83%
8/2/2010 10:06 AM	89%
8/2/2010 10:36 AM	79%
8/2/2010 11:06 AM	79%
8/2/2010 11:36 AM	79%
8/2/2010 12:06 PM	70%
8/2/2010 12:36 PM	70%
8/2/2010 1:06 PM	62%
8/2/2010 1:36 PM	62%
8/2/2010 2:06 PM	43%
8/2/2010 2:36 PM	43%
8/2/2010 3:06 PM	46%
8/2/2010 3:36 PM	46%
8/2/2010 4:06 PM	43%
8/2/2010 4:36 PM	43%
8/2/2010 5:06 PM	41%
8/2/2010 5:36 PM	41%
8/2/2010 6:06 PM	38%
8/2/2010 6:36 PM	38%
8/2/2010 7:06 PM	49%
8/2/2010 7:36 PM	49%
8/2/2010 8:06 PM	52%
8/2/2010 8:36 PM	52%
8/2/2010 9:06 PM	66%
8/2/2010 9:36 PM	66%
8/2/2010 10:06 PM	79%
8/2/2010 10:36 PM	79%
8/2/2010 11:06 PM	89%
8/2/2010 11:36 PM	89%
8/3/2010 12:06 AM	89%
8/3/2010 12:36 AM	89%
8/3/2010 1:06 AM	94%
8/3/2010 1:36 AM	94%
8/3/2010 2:06 AM	94%
8/3/2010 2:36 AM	94%
8/3/2010 3:06 AM	100%
8/3/2010 3:36 AM	100%
8/3/2010 4:06 AM	100%
8/3/2010 4:36 AM	100%
8/3/2010 5:06 AM	100%
8/3/2010 5:36 AM	100%
8/3/2010 6:06 AM	100%
8/3/2010 6:36 AM	100%
8/3/2010 7:06 AM	100%
8/3/2010 7:36 AM	100%
8/3/2010 8:06 AM	100%
8/3/2010 8:36 AM	100%
8/3/2010 9:06 AM	100%
8/3/2010 9:36 AM	94%
8/3/2010 10:06 AM	84%
8/3/2010 10:36 AM	84%
8/3/2010 11:06 AM	66%
8/3/2010 11:36 AM	66%
8/3/2010 12:06 PM	59%
8/3/2010 12:36 PM	59%
8/3/2010 1:06 PM	55%
8/3/2010 1:36 PM	55%
8/3/2010 2:06 PM	49%
8/3/2010 2:36 PM	49%
8/3/2010 3:06 PM	49%
8/3/2010 3:36 PM	49%
8/3/2010 4:06 PM	43%
8/3/2010 4:36 PM	43%
8/3/2010 5:06 PM	41%
8/3/2010 5:36 PM	41%
8/3/2010 6:06 PM	40%
8/3/2010 6:36 PM	40%
8/3/2010 7:06 PM	45%
8/3/2010 7:36 PM	45%
8/3/2010 8:06 PM	51%
8/3/2010 8:36 PM	51%
8/3/2010 9:06 PM	65%
8/3/2010 9:36 PM	65%
8/3/2010 10:06 PM	69%
8/3/2010 10:36 PM	69%
8/3/2010 11:06 PM	69%
8/3/2010 11:36 PM	69%
8/4/2010 12:06 AM	78%
8/4/2010 12:36 AM	78%
8/4/2010 1:06 AM	88%
8/4/2010 1:36 AM	88%
8/4/2010 2:06 AM	88%
8/4/2010 2:36 AM	88%
8/4/2010 3:06 AM	88%
8/4/2010 3:36 AM	88%
8/4/2010 4:06 AM	83%
8/4/2010 4:36 AM	83%
8/4/2010 5:06 AM	83%
8/4/2010 5:36 AM	83%
8/4/2010 6:06 AM	83%
8/4/2010 6:36 AM	83%
8/4/2010 7:06 AM	78%
8/4/2010 7:36 AM	78%
8/4/2010 8:06 AM	78%
8/4/2010 8:36 AM	78%
8/4/2010 9:06 AM	65%
8/4/2010 9:36 AM	65%
8/4/2010 10:06 AM	61%
8/4/2010 10:36 AM	61%
8/4/2010 11:06 AM	54%
8/4/2010 11:36 AM	54%
8/4/2010 12:06 PM	45%
8/4/2010 12:36 PM	45%
8/4/2010 1:06 PM	42%
8/4/2010 1:36 PM	42%
8/4/2010 2:06 PM	40%
8/4/2010 2:36 PM	40%
8/4/2010 3:06 PM	40%
8/4/2010 3:36 PM	40%
8/4/2010 4:06 PM	43%
8/4/2010 4:36 PM	43%
8/4/2010 5:06 PM	45%
8/4/2010 5:36 PM	45%
8/4/2010 6:06 PM	51%
8/4/2010 6:36 PM	51%
8/4/2010 7:06 PM	54%
8/4/2010 7:36 PM	54%
8/4/2010 8:06 PM	54%
8/4/2010 8:36 PM	54%
8/4/2010 9:06 PM	53%
8/4/2010 9:36 PM	53%
8/4/2010 10:06 PM	64%
8/4/2010 10:36 PM	64%
8/4/2010 11:06 PM	73%
8/4/2010 11:36 PM	73%
8/5/2010 12:06 AM	73%
8/5/2010 12:36 AM	73%
8/5/2010 1:06 AM	73%
8/5/2010 1:36 AM	73%
8/5/2010 2:06 AM	73%
8/5/2010 2:36 AM	73%
8/5/2010 3:06 AM	77%
8/5/2010 3:36 AM	77%
8/5/2010 4:06 AM	77%
8/5/2010 4:36 AM	77%
8/5/2010 5:06 AM	82%
8/5/2010 5:36 AM	82%
8/5/2010 6:06 AM	77%
8/5/2010 6:36 AM	77%
8/5/2010 7:06 AM	88%
8/5/2010 7:36 AM	88%
8/5/2010 8:06 AM	83%
8/5/2010 8:36 AM	83%
8/5/2010 9:06 AM	68%
8/5/2010 9:36 AM	68%
8/5/2010 10:06 AM	46%
8/5/2010 10:36 AM	46%
8/5/2010 11:06 AM	38%
8/5/2010 11:36 AM	38%
8/5/2010 12:06 PM	38%
8/5/2010 12:36 PM	38%
8/5/2010 1:06 PM	36%
8/5/2010 1:36 PM	36%
8/5/2010 2:06 PM	39%
8/5/2010 2:36 PM	39%
8/5/2010 3:06 PM	34%
8/5/2010 3:36 PM	34%
8/5/2010 4:06 PM	37%
8/5/2010 4:36 PM	37%
8/5/2010 5:06 PM	39%
8/5/2010 5:36 PM	39%
8/5/2010 6:06 PM	41%
8/5/2010 6:36 PM	41%
8/5/2010 7:06 PM	47%
8/5/2010 7:36 PM	47%
8/5/2010 8:06 PM	50%
8/5/2010 8:36 PM	50%
8/5/2010 9:06 PM	56%
8/5/2010 9:36 PM	56%
8/5/2010 10:06 PM	64%
8/5/2010 10:36 PM	64%
8/5/2010 11:06 PM	64%
8/5/2010 11:36 PM	64%
8/6/2010 12:06 AM	73%
8/6/2010 12:36 AM	73%
8/6/2010 1:06 AM	77%
8/6/2010 1:36 AM	77%
8/6/2010 2:06 AM	77%
8/6/2010 2:36 AM	77%
8/6/2010 3:06 AM	77%
8/6/2010 3:36 AM	77%
8/6/2010 4:06 AM	83%
8/6/2010 4:36 AM	83%
8/6/2010 5:06 AM	77%
8/6/2010 5:36 AM	77%
8/6/2010 6:06 AM	94%
8/6/2010 6:36 AM	94%
8/6/2010 7:06 AM	88%
8/6/2010 7:36 AM	88%
8/6/2010 8:06 AM	77%
8/6/2010 8:36 AM	77%
8/6/2010 9:06 AM	64%
8/6/2010 9:36 AM	64%
8/6/2010 10:06 AM	53%
8/6/2010 10:36 AM	53%
8/6/2010 11:06 AM	42%
8/6/2010 11:36 AM	42%
8/6/2010 12:06 PM	37%
8/6/2010 12:36 PM	37%
8/6/2010 1:06 PM	39%
8/6/2010 1:36 PM	39%
8/6/2010 2:06 PM	42%
8/6/2010 2:36 PM	42%
8/6/2010 3:06 PM	45%
8/6/2010 3:36 PM	45%
8/6/2010 4:06 PM	45%
8/6/2010 4:36 PM	45%
8/6/2010 5:06 PM	48%
8/6/2010 5:36 PM	48%
8/6/2010 6:06 PM	48%
8/6/2010 6:36 PM	48%
8/6/2010 7:06 PM	48%
8/6/2010 7:36 PM	48%
8/6/2010 8:06 PM	54%
8/6/2010 8:36 PM	54%
8/6/2010 9:06 PM	65%
8/6/2010 9:36 PM	65%
8/6/2010 10:06 PM	78%
8/6/2010 10:36 PM	78%
8/6/2010 11:06 PM	73%
8/6/2010 11:36 PM	73%
8/7/2010 12:06 AM	78%
8/7/2010 12:36 AM	78%
8/7/2010 1:06 AM	78%
8/7/2010 1:36 AM	78%
8/7/2010 2:06 AM	83%
8/7/2010 2:36 AM	83%
8/7/2010 3:06 AM	94%
8/7/2010 3:36 AM	94%
8/7/2010 4:06 AM	94%
8/7/2010 4:36 AM	94%
8/7/2010 5:06 AM	94%
8/7/2010 5:36 AM	94%
8/7/2010 6:06 AM	83%
8/7/2010 6:36 AM	88%
8/7/2010 7:06 AM	83%
8/7/2010 7:36 AM	83%
8/7/2010 8:06 AM	88%
8/7/2010 8:36 AM	88%
8/7/2010 9:06 AM	83%
8/7/2010 9:36 AM	89%
8/7/2010 10:06 AM	78%
8/7/2010 10:36 AM	70%
8/7/2010 11:06 AM	70%
8/7/2010 11:36 AM	70%
8/7/2010 12:06 PM	66%
8/7/2010 12:36 PM	66%
8/7/2010 1:06 PM	59%
8/7/2010 1:36 PM	59%
8/7/2010 2:06 PM	55%
8/7/2010 2:36 PM	55%
8/7/2010 3:06 PM	52%
8/7/2010 3:36 PM	52%
8/7/2010 4:06 PM	52%
8/7/2010 4:36 PM	52%
8/7/2010 5:06 PM	52%
8/7/2010 5:36 PM	52%
8/7/2010 6:06 PM	56%
8/7/2010 6:36 PM	56%
8/7/2010 7:06 PM	63%
8/7/2010 7:36 PM	63%
8/7/2010 8:06 PM	70%
8/7/2010 8:36 PM	70%
8/7/2010 9:06 PM	84%
8/7/2010 9:36 PM	84%
8/7/2010 10:06 PM	84%
8/7/2010 10:36 PM	84%
8/7/2010 11:06 PM	84%
8/7/2010 11:36 PM	84%
8/8/2010 12:06 AM	94%
8/8/2010 12:36 AM	94%
8/8/2010 1:06 AM	94%
8/8/2010 1:36 AM	94%
8/8/2010 2:06 AM	100%
8/8/2010 2:36 AM	94%
8/8/2010 3:06 AM	100%
8/8/2010 3:36 AM	100%
8/8/2010 4:06 AM	100%
8/8/2010 4:36 AM	100%
8/8/2010 5:06 AM	100%
8/8/2010 5:36 AM	100%
8/8/2010 6:06 AM	100%
8/8/2010 6:36 AM	100%
8/8/2010 7:06 AM	94%
8/8/2010 7:36 AM	100%
8/8/2010 8:06 AM	100%
8/8/2010 8:36 AM	100%
8/8/2010 9:06 AM	89%
8/8/2010 9:36 AM	89%
8/8/2010 10:06 AM	70%
8/8/2010 10:36 AM	70%
8/8/2010 11:06 AM	74%
8/8/2010 11:36 AM	74%
8/8/2010 12:06 PM	52%
8/8/2010 12:36 PM	52%
8/8/2010 1:06 PM	41%
8/8/2010 1:36 PM	41%
8/8/2010 2:06 PM	36%
8/8/2010 2:36 PM	36%
8/8/2010 3:06 PM	39%
8/8/2010 3:36 PM	39%
8/8/2010 4:06 PM	46%
8/8/2010 4:36 PM	61%
8/8/2010 5:06 PM	88%
8/8/2010 5:36 PM	88%
8/8/2010 6:06 PM	94%
8/8/2010 6:36 PM	88%
8/8/2010 7:06 PM	78%
8/8/2010 7:36 PM	78%
8/8/2010 8:06 PM	73%
8/8/2010 8:36 PM	73%
8/8/2010 9:06 PM	73%
8/8/2010 9:36 PM	73%
8/8/2010 10:06 PM	61%
8/8/2010 10:36 PM	61%
8/8/2010 11:06 PM	65%
8/8/2010 11:36 PM	65%
8/9/2010 12:06 AM	83%
8/9/2010 12:36 AM	83%
8/9/2010 1:06 AM	88%
8/9/2010 1:36 AM	88%
8/9/2010 2:06 AM	88%
8/9/2010 2:36 AM	88%
8/9/2010 3:06 AM	88%
8/9/2010 3:36 AM	88%
8/9/2010 4:06 AM	94%
8/9/2010 4:36 AM	94%
8/9/2010 5:06 AM	94%
8/9/2010 5:36 AM	94%
8/9/2010 6:06 AM	94%
8/9/2010 6:36 AM	94%
8/9/2010 7:06 AM	88%
8/9/2010 7:36 AM	88%
8/9/2010 8:06 AM	83%
8/9/2010 8:36 AM	83%
8/9/2010 9:06 AM	69%
8/9/2010 9:36 AM	69%
8/9/2010 10:06 AM	61%
8/9/2010 10:36 AM	61%
8/9/2010 11:06 AM	55%
8/9/2010 11:36 AM	55%
8/9/2010 12:06 PM	49%
8/9/2010 12:36 PM	49%
8/9/2010 1:06 PM	41%
8/9/2010 1:36 PM	41%
8/9/2010 2:06 PM	41%
8/9/2010 2:36 PM	41%
8/9/2010 3:06 PM	34%
8/9/2010 3:36 PM	34%
8/9/2010 4:06 PM	38%
8/9/2010 4:36 PM	38%
8/9/2010 5:06 PM	41%
8/9/2010 5:36 PM	41%
8/9/2010 6:06 PM	43%
8/9/2010 6:36 PM	43%
8/9/2010 7:06 PM	49%
8/9/2010 7:36 PM	49%
8/9/2010 8:06 PM	58%
8/9/2010 8:36 PM	58%
8/9/2010 9:06 PM	62%
8/9/2010 9:36 PM	62%
8/9/2010 10:06 PM	74%
8/9/2010 10:36 PM	74%
8/9/2010 11:06 PM	74%
8/9/2010 11:36 PM	74%
8/10/2010 12:06 AM	89%
8/10/2010 12:36 AM	89%
8/10/2010 1:06 AM	89%
8/10/2010 1:36 AM	89%
8/10/2010 2:06 AM	89%
8/10/2010 2:36 AM	89%
8/10/2010 3:06 AM	89%
8/10/2010 3:36 AM	89%
8/10/2010 4:06 AM	89%
8/10/2010 4:36 AM	89%
8/10/2010 5:06 AM	94%
8/10/2010 5:36 AM	94%
8/10/2010 6:06 AM	94%
8/10/2010 6:36 AM	94%
8/10/2010 7:06 AM	94%
8/10/2010 7:36 AM	100%
8/10/2010 8:06 AM	94%
8/10/2010 8:36 AM	94%
8/10/2010 9:06 AM	89%
8/10/2010 9:36 AM	89%
8/10/2010 10:06 AM	83%
8/10/2010 10:36 AM	83%
8/10/2010 11:06 AM	70%
8/10/2010 11:36 AM	70%
8/10/2010 12:06 PM	74%
8/10/2010 12:36 PM	74%
8/10/2010 1:06 PM	74%
8/10/2010 1:36 PM	79%
8/10/2010 2:06 PM	83%
8/10/2010 2:36 PM	83%
8/10/2010 3:06 PM	70%
8/10/2010 3:36 PM	70%
8/10/2010 4:06 PM	74%
8/10/2010 4:36 PM	70%
8/10/2010 5:06 PM	66%
8/10/2010 5:36 PM	66%
8/10/2010 6:06 PM	62%
8/10/2010 6:36 PM	62%
8/10/2010 7:06 PM	66%
8/10/2010 7:36 PM	66%
8/10/2010 8:06 PM	74%
8/10/2010 8:36 PM	74%
8/10/2010 9:06 PM	83%
8/10/2010 9:36 PM	83%
8/10/2010 10:06 PM	89%
8/10/2010 10:36 PM	89%
8/10/2010 11:06 PM	83%
8/10/2010 11:36 PM	83%
8/11/2010 12:06 AM	94%
8/11/2010 12:36 AM	94%
8/11/2010 1:06 AM	94%
8/11/2010 1:36 AM	94%
8/11/2010 2:06 AM	94%
8/11/2010 2:36 AM	94%
8/11/2010 3:06 AM	94%
8/11/2010 3:36 AM	94%
8/11/2010 4:06 AM	100%
8/11/2010 4:36 AM	100%
8/11/2010 5:06 AM	100%
8/11/2010 5:36 AM	100%
8/11/2010 6:06 AM	94%
8/11/2010 6:36 AM	94%
8/11/2010 7:06 AM	100%
8/11/2010 7:36 AM	100%
8/11/2010 8:06 AM	100%
8/11/2010 8:36 AM	100%
8/11/2010 9:06 AM	94%
8/11/2010 9:35 AM	94%
8/11/2010 10:05 AM	79%
8/11/2010 10:35 AM	79%
8/11/2010 11:05 AM	70%
8/11/2010 11:35 AM	70%
8/11/2010 12:05 PM	66%
8/11/2010 12:35 PM	66%
8/11/2010 1:05 PM	52%
8/11/2010 1:35 PM	52%
8/11/2010 2:05 PM	41%
8/11/2010 2:35 PM	41%
8/11/2010 3:05 PM	36%
8/11/2010 3:35 PM	36%
8/11/2010 4:05 PM	30%
8/11/2010 4:35 PM	30%
8/11/2010 5:05 PM	30%
8/11/2010 5:35 PM	30%
8/11/2010 6:05 PM	32%
8/11/2010 6:35 PM	32%
8/11/2010 7:05 PM	43%
8/11/2010 7:35 PM	43%
8/11/2010 8:05 PM	66%
8/11/2010 8:35 PM	66%
8/11/2010 9:05 PM	70%
8/11/2010 9:35 PM	70%
8/11/2010 10:05 PM	74%
8/11/2010 10:35 PM	74%
8/11/2010 11:05 PM	74%
8/11/2010 11:35 PM	74%
8/12/2010 12:05 AM	79%
8/12/2010 12:35 AM	79%
8/12/2010 1:05 AM	78%
8/12/2010 1:35 AM	78%
8/12/2010 2:05 AM	83%
8/12/2010 4:35 AM	89%
8/12/2010 5:05 AM	94%
8/12/2010 5:35 AM	94%
8/12/2010 6:05 AM	94%
8/12/2010 6:35 AM	94%
8/12/2010 7:05 AM	94%
8/12/2010 7:35 AM	94%
8/12/2010 8:05 AM	89%
8/12/2010 8:35 AM	89%
8/12/2010 9:05 AM	89%
8/12/2010 9:35 AM	89%
8/12/2010 10:05 AM	74%
8/12/2010 10:35 AM	74%
8/12/2010 11:05 AM	70%
8/12/2010 11:35 AM	70%
8/12/2010 12:05 PM	70%
8/12/2010 12:35 PM	70%
8/12/2010 1:05 PM	63%
8/12/2010 1:35 PM	63%
8/12/2010 2:05 PM	59%
8/12/2010 2:35 PM	59%
8/12/2010 3:05 PM	53%
8/12/2010 3:35 PM	53%
8/12/2010 4:05 PM	59%
8/12/2010 4:35 PM	63%
8/12/2010 5:05 PM	63%
8/12/2010 5:35 PM	63%
8/12/2010 6:05 PM	63%
8/12/2010 6:35 PM	63%
8/12/2010 7:05 PM	55%
8/12/2010 7:35 PM	55%
8/12/2010 8:05 PM	61%
8/12/2010 8:35 PM	61%
8/12/2010 9:05 PM	65%
8/12/2010 9:35 PM	65%
8/12/2010 10:05 PM	69%
8/12/2010 10:35 PM	69%
8/12/2010 11:05 PM	73%
8/12/2010 11:35 PM	78%
8/13/2010 12:05 AM	78%
8/13/2010 12:35 AM	78%
8/13/2010 1:05 AM	83%
8/13/2010 1:35 AM	88%
8/13/2010 2:05 AM	88%
8/13/2010 2:35 AM	88%
8/13/2010 3:05 AM	94%
8/13/2010 3:35 AM	94%
8/13/2010 4:05 AM	94%
8/13/2010 4:35 AM	94%
8/13/2010 5:05 AM	88%
8/13/2010 5:35 AM	88%
8/13/2010 6:05 AM	88%
8/13/2010 6:35 AM	94%
8/13/2010 7:05 AM	94%
8/13/2010 7:35 AM	94%
8/13/2010 8:06 AM	94%
8/13/2010 8:36 AM	88%
8/13/2010 9:06 AM	94%
8/13/2010 9:36 AM	94%
8/13/2010 10:06 AM	83%
8/13/2010 10:36 AM	78%
8/13/2010 11:06 AM	78%
8/13/2010 11:36 AM	78%
8/13/2010 12:06 PM	94%
8/13/2010 12:36 PM	89%
8/13/2010 1:06 PM	83%
8/13/2010 1:36 PM	83%
8/13/2010 2:06 PM	78%
8/13/2010 2:36 PM	78%
8/13/2010 3:06 PM	69%
8/13/2010 3:36 PM	69%
8/13/2010 4:06 PM	58%
8/13/2010 4:36 PM	58%
8/13/2010 5:06 PM	48%
8/13/2010 5:36 PM	48%
8/13/2010 6:06 PM	54%
8/13/2010 6:36 PM	54%
8/13/2010 7:06 PM	54%
8/13/2010 7:36 PM	54%
8/13/2010 8:06 PM	61%
8/13/2010 8:36 PM	61%
8/13/2010 9:06 PM	73%
8/13/2010 9:36 PM	73%
8/13/2010 10:06 PM	78%
8/13/2010 10:36 PM	78%
8/13/2010 11:06 PM	83%
8/13/2010 11:36 PM	83%
8/14/2010 12:06 AM	88%
8/14/2010 12:36 AM	88%
8/14/2010 1:06 AM	88%
8/14/2010 1:36 AM	88%
8/14/2010 2:06 AM	94%
8/14/2010 2:36 AM	94%
8/14/2010 3:06 AM	94%
8/14/2010 3:36 AM	94%
8/14/2010 4:06 AM	94%
8/14/2010 4:36 AM	94%
8/14/2010 5:06 AM	94%
8/14/2010 5:36 AM	94%
8/14/2010 6:06 AM	88%
8/14/2010 6:36 AM	88%
8/14/2010 7:06 AM	83%
8/14/2010 7:36 AM	83%
8/14/2010 8:06 AM	77%
8/14/2010 8:36 AM	77%
8/14/2010 9:06 AM	73%
8/14/2010 9:36 AM	73%
8/14/2010 10:06 AM	68%
8/14/2010 10:36 AM	68%
8/14/2010 11:06 AM	60%
8/14/2010 11:36 AM	60%
8/14/2010 12:06 PM	68%
8/14/2010 12:36 PM	68%
8/14/2010 1:06 PM	64%
8/14/2010 1:36 PM	64%
8/14/2010 2:06 PM	60%
8/14/2010 2:36 PM	60%
8/14/2010 3:06 PM	64%
8/14/2010 3:36 PM	64%
8/14/2010 4:06 PM	77%
8/14/2010 4:36 PM	77%
8/14/2010 5:06 PM	73%
8/14/2010 5:36 PM	73%
8/14/2010 6:06 PM	68%
8/14/2010 6:36 PM	68%
8/14/2010 7:06 PM	68%
